Generation,Best Fitness,Mean Fitness,Std Dev
206,485507.656472001,535046.1071001167,8635.07983988124
207,485507.656472001,535255.4281735304,8398.224595457626
208,485507.656472001,535529.066498494,8419.656280658075
209,485507.656472001,535228.4828373905,8103.008357600071
210,485507.656472001,535735.4204484787,8193.997127431605
211,485507.656472001,535617.9828107005,8589.992594321844
212,485507.656472001,535762.2460216922,8098.079997008333
213,485507.656472001,535462.986170429,8363.736650266957
214,484259.351877218,535271.0734557444,8530.69867919313
215,484259.351877218,535619.5652718106,8563.7096042144
216,484259.351877218,535202.1003836778,7595.34281070223
217,484259.351877218,535702.720294687,7659.435659238947
218,484259.351877218,535744.3508212805,7983.276951021244
219,484259.351877218,536185.5266302269,7795.5235127676415
220,484259.351877218,535645.0234270281,7570.888262633127
221,484259.351877218,535281.1364774234,7683.8658858831295
222,484259.351877218,535321.8961460365,7870.692052808711
223,484259.351877218,535246.8922445384,7932.028568318162
224,484259.351877218,535310.041323135,8611.220256654298
225,483816.34262927965,535399.619895336,8458.30356736336
226,483816.34262927965,535436.3770226459,8337.238262318875
227,483816.34262927965,535448.5567444079,8045.320583736559
228,483816.34262927965,535716.2406121405,7689.786433905849
229,483816.34262927965,535431.3621610622,7876.764252542529
230,483816.34262927965,535182.8952354405,7680.274195535481
231,483816.34262927965,535298.232802122,9025.729114548954
232,483816.34262927965,535278.796569516,8355.247785393763
233,483816.34262927965,535081.516114933,8706.480201844
234,483489.37263979693,535509.503867089,9274.023220630188
235,483489.37263979693,535900.8844403465,8356.2233561232
236,483489.37263979693,535550.7240704022,8678.916540799793
237,483434.91260766855,535316.1025129182,9282.01336331799
238,483434.91260766855,535019.0581358483,8823.42906606141
239,483434.91260766855,535393.7165411143,8289.005004698158
240,483434.91260766855,536367.4891324078,7888.4082480579245
241,483434.91260766855,535342.2792996372,8178.956592111968
242,483434.91260766855,535795.3643664676,8278.947899923556
243,483434.91260766855,534759.535417581,8759.643605615436
244,483434.91260766855,535506.6111503444,8758.85792427403
245,483434.91260766855,535761.65256032,9216.782909875566
246,483434.91260766855,535398.2603138436,8688.679623743872
247,483434.91260766855,536176.8822188061,8173.361872888537
248,483434.91260766855,535806.2078976121,7770.418969087525
249,483434.91260766855,535439.0690800474,8576.904929471673
250,483434.91260766855,535083.9956607599,9037.981799055819
251,480951.08308184554,534864.9725173479,9951.189380270824
252,480836.67173021194,534976.3629523166,9715.234865849037
253,480836.67173021194,535410.4923972025,9520.393550453893
254,480360.5466940884,536199.4131763406,8594.33026469771
255,480360.5466940884,536117.1226903507,8369.715334808767
256,479922.96240437677,535899.8299099468,8277.378416114307
257,479922.96240437677,535508.6599442486,8455.74961759483
258,479688.52729008027,535182.0200520443,8445.06511840654
259,479688.52729008027,535172.8966969183,8881.44928183172
260,479688.52729008027,535164.2510573547,7910.497118145722
261,479688.52729008027,535438.9177367502,8494.640258235602
262,479688.52729008027,534813.5466653536,9063.35299535253
263,479688.52729008027,535380.2741681999,8081.894957756911
264,479688.52729008027,535201.403507191,7882.938109859588
265,479688.52729008027,535642.477925927,8443.536697741125
266,479688.52729008027,535542.1100649581,8519.91783783534
267,479688.52729008027,535932.394168124,7892.62031080221
268,479688.52729008027,535912.9156687718,8507.315040081445
269,479688.52729008027,535203.5676742829,8330.748802637585
270,479688.52729008027,535436.0420306398,8581.46302832033
271,479688.52729008027,535382.543139875,9788.126498937321
272,479688.52729008027,535931.4679413262,8737.321430161925
273,479688.52729008027,535939.7214323157,8256.084052372998
274,479216.43179947895,535774.5071230407,8886.34113987075
275,479216.43179947895,535593.4976432238,8450.469090210625
276,479216.43179947895,535420.1237488129,8692.551151334605
277,479216.43179947895,534943.9988379917,8687.935019151666
278,479216.43179947895,536352.5962738802,8630.993326237613
279,479216.43179947895,535905.6332526052,7515.027544581002
280,479216.43179947895,535306.1579691534,7765.299093480057
281,477864.4266162255,534846.7123765516,8271.138286415155
282,477864.4266162255,535228.5932626862,7938.1609883950605
283,477864.4266162255,535623.5957048455,8924.779480736823
284,477864.4266162255,535464.0178511062,8719.38792295146
285,477864.4266162255,535070.3268128212,8590.861028012589
286,477864.4266162255,535420.1363059342,8350.239200878676
287,475277.70393196086,535399.7739506277,8300.70891955496
288,475277.70393196086,534936.4606385322,8653.798455490292
289,475277.70393196086,535675.5787205073,8037.8867850037595
290,475277.70393196086,535979.8250258508,8058.478373861133
291,475277.70393196086,534896.4443236215,8074.369095289649
292,475277.70393196086,535185.5435137211,8480.390730199792
293,475277.70393196086,534773.627321205,8857.199518099816
294,475277.70393196086,535202.3818451547,7789.749352082656
295,475277.70393196086,535639.7888633935,8005.908060948987
296,475277.70393196086,535985.1062656277,8236.828952634318
297,475277.70393196086,535388.9954937978,8774.723310399722
298,475277.70393196086,535778.7542880104,8355.753682537852
299,475213.10626374825,535174.6283020795,8191.669992299464
300,475195.6854074369,535401.3413549234,9119.898359666075
301,475195.6854074369,535397.2518342515,8832.908905403876
302,475195.6854074369,535057.4736517186,8618.220628256251
303,475195.6854074369,535927.016916734,8413.402026882248
304,475195.6854074369,535620.0137203075,8270.271463615729
305,475195.6854074369,535121.6389740848,9056.071569087979
306,475195.6854074369,535756.4470569063,8496.84320259918
307,475195.6854074369,535174.8710310459,8667.779768700668
308,475195.6854074369,535484.2733622717,9095.14368100595
309,475195.6854074369,535843.677398872,7390.738528736302
310,475186.5950529842,535746.5038377923,8904.406012614443
311,475186.5950529842,536266.0424486137,8847.086463576858
312,473554.9256342695,536205.7916351765,8505.174526348643
313,473524.1041831146,535223.1833611202,9928.272816302337
314,473524.1041831146,535629.4535002674,9815.247882155192
315,473518.40749110427,535326.1042713262,9493.618133170008
316,473518.40749110427,535865.5306594226,8601.43911651904
317,473518.40749110427,535976.340374168,8604.367880955564
318,473518.40749110427,535896.9964272185,7596.501545923592
319,473518.40749110427,535827.7257536084,8440.368605898446
320,472507.27690825757,535907.6331574495,8835.871399598213
321,472507.27690825757,535295.1805286603,9631.059587893356
322,472507.27690825757,535376.3236074622,9478.880440888786
323,472507.27690825757,535392.5439666591,8904.481921608844
324,472507.27690825757,535812.2843950546,8565.35812803973
325,472507.27690825757,535644.4156517289,8208.577924077943
326,472507.27690825757,535422.4911222728,8821.93196373152
327,472320.9035131243,535544.3384369024,8326.253899220703
328,472320.9035131243,535757.5000218716,8887.96475109095
329,472320.9035131243,535121.3418935239,8997.639104270325
330,472320.9035131243,536261.4975957955,8605.345191626615
331,472320.9035131243,535652.7665290135,8870.826699821137
332,472320.9035131243,535222.2588462393,9157.563830339537
333,472320.9035131243,535776.8241031563,9339.342980288522
334,471101.0594227229,535169.4904689176,9719.065033258037
335,471101.0594227229,535948.4867542607,8561.791063080269
336,471101.0594227229,535735.4164979818,8964.22151657652
337,471101.0594227229,535723.0256367009,9167.53587041088
338,470997.24515160616,535663.9022299243,8856.881732223415
339,470997.24515160616,536194.1915875246,8369.887109858757
340,470997.24515160616,535555.4836385895,8373.443233639933
341,470702.38838918327,535117.3228730807,9609.800640445228
342,470702.38838918327,535513.6845783886,9974.176953731263
343,470702.38838918327,534815.6468984423,9187.35784634474
344,470702.38838918327,535084.5441262907,8835.38937970332
345,470702.38838918327,535761.623170871,8742.329488597921
346,470702.38838918327,536033.0947704123,8130.046852800566
347,470702.38838918327,535366.7166303267,9506.929365050077
348,470702.38838918327,535356.3974208918,9497.519406933667
349,469621.1926681703,534802.5602112139,9249.52489425667
350,469621.1926681703,535659.3956167813,9270.700938929864
351,469621.1926681703,534955.9000091898,8459.390188364985
352,469621.1926681703,535176.4759823346,8396.510640045459
353,469621.1926681703,535295.9339143502,9165.730599985789
354,469621.1926681703,535446.4429195782,8033.562550487714
355,469011.40566580597,535039.640515415,9078.867066842186
356,469011.40566580597,535203.9881800482,8302.467540696216
357,469011.40566580597,534806.115931481,9411.540948478827
358,469011.40566580597,535690.3743498769,9000.668892640215
359,469011.40566580597,534552.2445778718,9399.52976723156
360,469011.40566580597,535276.8486487629,8463.153069593061
361,469011.40566580597,535830.6825069732,8094.541519968256
362,469011.40566580597,535562.9066703607,8481.721994819229
363,469011.40566580597,536039.3445830771,8084.403065232856
364,469011.40566580597,535566.4726694374,7808.196053669088
365,469011.40566580597,535819.3973502507,7424.956816973852
366,469011.40566580597,535643.0988344328,8012.706291749585
367,469011.40566580597,535576.3202838488,8938.893692111793
368,469011.40566580597,535851.8739391157,9139.877625276456
369,468424.2807245406,535200.4908682335,8678.583385966751
370,468424.2807245406,535790.4989404504,7822.78755116451
371,468424.2807245406,535879.8671090675,8045.126331731796
372,468424.2807245406,535154.7331022135,8439.095388206766
373,468424.2807245406,535983.8070188138,8973.140508113356
374,468424.2807245406,535383.418173806,8167.907141234034
375,468424.2807245406,535970.8869130836,8126.221708158598
376,468424.2807245406,535260.01359486,8795.84555292021
377,468424.2807245406,535486.8694785455,9196.973477506781
378,468424.2807245406,535199.7859491019,8952.198620647969
379,468424.2807245406,535382.9508602616,9222.678699381975
380,467543.726964952,535397.4680371769,9241.073922509917
381,467543.726964952,534752.2757302447,10599.003421350124
382,467141.96550125844,534558.1400209244,10994.874072205806
383,467141.96550125844,534384.1070942536,10644.491661054999
384,467141.96550125844,535672.2890419248,9711.915615314407
385,467141.96550125844,534794.9007650586,10555.074793248163
386,467141.96550125844,535470.3450659099,10230.847134891364
387,467141.96550125844,535605.3141533928,9213.251377096012
388,467141.96550125844,535157.0276916136,8724.578295724681
389,467141.96550125844,535084.8308291005,9785.823194367274
390,467141.96550125844,535171.2045608946,9818.772394735595
391,467141.96550125844,535110.8692596275,9569.52492678137
392,467141.96550125844,535249.2758642151,8627.980947920658
393,467141.96550125844,535155.704177496,9629.423583674054
394,466971.13888601045,535588.5031359192,8791.236171625613
395,466971.13888601045,535010.83361775,8443.063978089987
396,466971.13888601045,535335.3371601928,8633.684003639779
397,466971.13888601045,535563.4807523394,8328.870486725476
398,466971.13888601045,535069.5167532655,8945.856329246151
399,466971.13888601045,535515.1435168792,9489.71530032431
400,466971.13888601045,534608.1819566614,9474.492041760352
401,466971.13888601045,535210.9681582488,9201.395595878672
402,466971.13888601045,535179.9112061466,8920.03517279212
403,465756.1751936468,534937.7822109225,10619.552177685795
404,465756.1751936468,535309.5178831422,10525.920187335616
405,465356.665821395,535273.8797310818,9847.686230344278
406,465356.665821395,535847.0733638351,9784.860854896946
407,465356.665821395,535814.9991892615,8962.093795641073
408,465356.665821395,536028.7533252471,8765.831596569686
409,465356.665821395,535829.0604332944,8887.61351276676
410,465356.665821395,535332.635319726,9699.184413122353
411,465274.88887871825,535235.6772220806,9589.662531549764
412,465274.88887871825,535372.6103502297,9064.618513912692
413,465274.88887871825,535859.5914081587,8613.215794689026
414,465274.88887871825,535789.4776172109,7998.926867811244
415,465274.88887871825,535847.7839995865,8332.585741158799
416,465274.88887871825,536141.9855328487,8701.39005853865
417,464698.37052237196,535560.2142902857,8195.202417808783
418,464698.37052237196,535755.5318037744,8009.480313348985
419,464698.37052237196,535943.6801918637,8341.489200733917
420,464698.37052237196,535894.5857047783,7917.934206368324
421,464698.37052237196,535393.1336177735,9235.502147895611
422,464698.37052237196,535952.4212609327,8743.592024311858
423,464698.37052237196,535418.2325994803,8894.160738471655
424,464698.37052237196,535361.3000196315,7791.5426584583065
425,464698.37052237196,535180.7831821137,8146.849093522559
426,464698.37052237196,535859.6651637016,8629.026584018799
427,464642.849469678,535379.821804406,9579.58867944316
428,464642.849469678,534971.6048372352,9363.100767809374
429,464642.849469678,535564.1249732112,10545.805298553827
430,464642.849469678,535360.6892881426,8847.874872055932
431,464642.849469678,535385.8039249532,8031.37985187048
432,464642.849469678,535441.1690610878,8625.788359150207
433,464642.849469678,535314.1099727631,8020.970401625279
434,464640.9453250888,535783.7215392241,8491.538444014655
435,464014.1211731334,535288.7548219597,9652.534296084605
436,464014.1211731334,535726.7376299945,9464.161177782662
437,464014.1211731334,535452.5260592564,10147.05866430647
438,464014.1211731334,534890.7591992323,10493.312410277471
439,464014.1211731334,535680.4967310053,9357.532876413932
440,464014.1211731334,535546.9425664811,8348.26901994722
441,464014.1211731334,535746.6679893163,8101.510532695005
442,464014.1211731334,534977.9143496181,9545.793064487674
443,464014.1211731334,535896.0443432103,8553.50653626965
444,464014.1211731334,535921.5236489614,8741.341768140845
445,464014.1211731334,535594.4960188892,8597.026215043863
446,463735.7891794411,534981.6803169434,9650.48835618507
447,463735.7891794411,535181.1364961021,9919.595030547664
448,463305.5581127158,534956.9554909612,10131.649109246911
449,463305.5581127158,536210.1402275097,8691.498441521246
450,463305.5581127158,535967.1454470681,8508.331222702309
451,463305.5581127158,535482.4489823286,8835.746930784993
452,463305.5581127158,536076.6243817846,8716.058793209242
453,463305.5581127158,535613.7506671401,8678.676485627953
454,463305.5581127158,535095.9519226755,9056.830198902324
455,463305.5581127158,534903.0175175401,8917.017583770488
456,463305.5581127158,534758.7474070899,8548.410643396845
457,462402.58391405584,534680.4845309469,8764.7283167924
458,462402.58391405584,534881.4792981716,9963.27747363406
459,462402.58391405584,535773.4889478547,8406.659642856524
460,462402.58391405584,536084.237436663,8484.670055230552
461,462402.58391405584,535487.7115381074,8381.11076270684
462,462098.444334343,535163.3003083252,8980.4549238858
463,462098.444334343,535173.5070713793,9610.927785580154
464,462098.444334343,535918.1526087503,9446.244878777154
465,462098.444334343,534608.7868607395,10584.829425548913
466,462098.444334343,535007.4841277032,10519.342238532707
467,462098.444334343,535810.2010701002,9901.801115464224
468,462098.444334343,534921.5829092553,8489.169966283313
469,462098.444334343,535504.5339060319,9273.569961915115
470,462098.444334343,535526.3263831751,8068.179849301032
471,462098.444334343,535934.6262740577,9097.832027234708
472,462098.444334343,535075.0916043924,10029.823407984248
473,462098.444334343,535197.9891229387,9014.59509469082
474,462098.444334343,536143.0601765703,8315.052298076658
475,462098.444334343,536360.5529587304,8854.622849752071
476,462098.444334343,535682.9477969471,8684.89867752796
477,462098.444334343,535552.2553268467,8628.680862492422
478,462098.444334343,535754.5647421986,8514.676611570827
479,462098.444334343,535997.7999738208,8085.59131428799
480,462098.444334343,535705.5287034655,9961.518215279511
481,462098.444334343,535612.6805236111,9470.314306008851
482,462098.444334343,535318.8804302209,9327.128364348984
483,462098.444334343,535479.0638184835,7751.041439750755
484,462098.444334343,536235.0085737642,8121.454742207809
485,462098.444334343,536288.1703327114,8135.105269958102
486,462098.444334343,535913.5659671712,8019.411944149812
487,462098.444334343,535782.162225417,8498.48333555464
488,462098.444334343,535701.1764842152,8857.18044825405
489,462098.444334343,536170.5490667197,8195.782335769789
490,462098.444334343,535774.0751542372,8014.716784809784
491,462098.444334343,535681.9770638364,8771.358901057829
492,462092.1745905183,535638.971117904,9187.982205244845
493,462092.1745905183,535755.1391338063,8528.680587045763
494,462092.1745905183,534874.5012799768,8758.71040943513
495,462092.1745905183,535226.4595827776,9458.265355300313
496,462092.1745905183,535998.4070296814,8947.795573070405
497,462092.1745905183,536055.4940596678,8134.504939701949
498,462092.1745905183,536539.1878282597,8384.297926806574
499,462092.1745905183,535780.6537128591,9238.184684060578
500,462092.1745905183,535357.644831075,9455.210497216836
501,462092.1745905183,533865.7962487574,10811.091390533444
502,462092.1745905183,534142.3779257688,12796.142671340005
503,462092.1745905183,533747.4650752072,11924.02319890991
504,462092.1745905183,535269.1173698575,10820.361045396621
505,462092.1745905183,534612.5305575646,10709.11252386978
506,462092.1745905183,534703.6788802885,9995.750909047583
507,462092.1745905183,535574.0454743011,8321.504396049273
508,462092.1745905183,536064.4403352545,8277.97822418021
509,462092.1745905183,535290.5153599186,8491.437643514166
510,462092.1745905183,535412.0914542731,8311.750540883335
511,462092.1745905183,535769.4253198096,8069.092418574289
512,462092.1745905183,535509.3539084306,7980.160942744084
513,462092.1745905183,535536.1441167103,7861.731883364394
514,461515.0841210541,535872.5666048089,9337.258023560596
515,461515.0841210541,535330.9144246322,8976.798045214646
516,460969.5494549796,536111.235010197,9045.395771075926
517,460969.5494549796,535494.4257523767,9258.224954728295
518,460969.5494549796,535125.5178900817,8404.66754623929
519,460545.0387504918,535568.7825344097,9403.10521019875
520,460545.0387504918,535262.3562862467,8710.86317964406
521,460545.0387504918,535730.6329531684,8367.094139706012
522,460545.0387504918,535715.8793975356,8386.802957368278
523,460545.0387504918,535312.9418247486,8133.1810479805035
524,460545.0387504918,535454.5750023945,8496.84357224458
525,460545.0387504918,535740.2703439178,8705.542268516641
526,460545.0387504918,535560.345417398,8249.697266533753
527,460545.0387504918,535815.2769892972,8320.621285645233
528,460545.0387504918,535875.455033806,7929.791512694154
529,460545.0387504918,535709.3508608971,8919.91140965077
530,459822.57609420107,535676.1165104839,9696.580821819744
531,459822.57609420107,535767.4235064526,8894.232832944062
532,459822.57609420107,534843.523839541,8747.272556332693
533,459822.57609420107,535452.9376056027,8335.160676523401
534,459822.57609420107,536003.4686936999,8636.052462096406
535,459822.57609420107,535237.1380062259,9460.421050643887
536,459822.57609420107,535427.2383083897,8677.657824094355
537,459822.57609420107,535417.1023887129,8293.261277143498
538,459822.57609420107,535024.1650185533,9090.578105134116
539,459822.57609420107,534537.0707021228,9114.160354964028
540,459822.57609420107,535637.3135628889,8490.74931111549
