Generation,Best Fitness,Mean Fitness,Std Dev
90,486034.52106174204,523138.2693705689,7763.153237582923
91,486034.52106174204,522675.361560722,7852.565740522987
92,486034.52106174204,522122.35623684287,8118.372892457863
93,486034.52106174204,522586.3255499115,7890.788260624362
94,486034.52106174204,522865.6365980376,7822.645486285182
95,486034.52106174204,522656.419180063,7648.509458242488
96,486034.52106174204,523132.46626847575,7419.186994531604
97,486034.52106174204,524100.583568151,7333.912894133003
98,486034.52106174204,523411.38641334913,7326.231944860376
99,486034.52106174204,522814.53730699955,7036.121199081728
100,486034.52106174204,522537.5578034014,7361.894874281076
101,486034.52106174204,523903.3980938946,7513.638589907736
102,486034.52106174204,523119.83667976747,7242.804080041689
103,486034.52106174204,523409.8254715178,7252.56473481277
104,485540.7742284686,523228.9682062869,8299.381253164587
105,485540.7742284686,522906.83419573173,7628.741870991106
106,485540.7742284686,522765.16235170513,7508.972182398576
107,485540.7742284686,523297.08377075265,7544.0259112614895
108,485540.7742284686,523085.4174625,7630.540095568309
109,484563.1859363297,522688.8163156912,8305.846133515599
110,484563.1859363297,522593.86681751517,8195.87646501328
111,484563.1859363297,523530.98931257427,7701.945541808972
112,483969.21623505774,523569.0332044531,8081.997285637686
113,483806.9395757039,523015.71241614036,7689.3052539422915
114,483806.9395757039,523318.58453530783,7980.198980782239
115,483806.9395757039,523835.49733553856,7679.685771429766
116,483806.9395757039,523883.15413227223,7436.297752073013
117,483673.3202156306,523202.44232787855,7626.639315584884
118,483640.2907016105,523386.23916037707,8002.663962909793
119,483640.2907016105,523500.7060361315,8163.457757841451
120,483640.2907016105,523333.8390258124,7686.7175338828865
121,482436.92085680744,523157.40816107916,7564.051817637398
122,482436.92085680744,522363.77520474006,7834.422896312935
123,482436.92085680744,523649.143746432,7560.377380510197
124,482436.92085680744,524116.793547915,7378.51388868272
125,482436.92085680744,523427.96403370076,7536.215044194408
126,482436.92085680744,523674.9746434504,7731.079838336395
127,482436.92085680744,523689.3754539724,8153.668559653611
128,482436.92085680744,522803.0742144145,8549.21701235862
